away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Tayler Scott,Oakland Athletics,Partly Cloudy,2023-07-25,1,2,0,0,0,717272,Alex Cobb,San Francisco Giants,67,Oracle Park,"15 mph, Out To CF"
Chris Bassitt,Toronto Blue Jays,Clear,2023-07-25,7,8,1,1,1,717256,Julio Urías,Los Angeles Dodgers,83,Dodger Stadium,"7 mph, L To R"
Peter Lambert,Colorado Rockies,Sunny,2023-07-26,4,5,0,0,0,717257,Jake Irvin,Washington Nationals,86,Nationals Park,"3 mph, Out To CF"
Sandy Alcantara,Miami Marlins,Dome,2023-07-26,7,1,0,0,0,717252,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Alec Marsh,Kansas City Royals,Sunny,2023-07-26,3,8,1,0,2,717249,Gavin Williams,Cleveland Guardians,86,Progressive Field,"6 mph, In From CF"
Bryce Miller,Seattle Mariners,Partly Cloudy,2023-07-26,8,7,1,1,0,717250,Joe Ryan,Minnesota Twins,83,Target Field,"6 mph, Out To LF"
Ben Lively,Cincinnati Reds,Roof Closed,2023-07-26,0,3,0,0,0,717254,Freddy Peralta,Milwaukee Brewers,80,American Family Field,"0 mph, None"
Jack Flaherty,St. Louis Cardinals,Roof Closed,2023-07-26,11,7,0,0,0,717244,Zac Gallen,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Johan Oviedo,Pittsburgh Pirates,Sunny,2023-07-26,3,2,0,0,0,717246,Seth Lugo,San Diego Padres,81,Petco Park,"8 mph, L To R"
Yusei Kikuchi,Toronto Blue Jays,Sunny,2023-07-26,8,1,0,0,0,717253,Tony Gonsolin,Los Angeles Dodgers,92,Dodger Stadium,"6 mph, L To R"
Kyle Bradish,Baltimore Orioles,Clear,2023-07-26,4,6,0,0,0,717245,Ranger Suárez,Philadelphia Phillies,89,Citizens Bank Park,"7 mph, Out To RF"
Jose Quintana,New York Mets,Clear,2023-07-26,1,3,0,0,0,717248,Carlos Rodón,New York Yankees,82,Yankee Stadium,"10 mph, R To L"
Spencer Strider,Atlanta Braves,Partly Cloudy,2023-07-26,3,5,0,0,0,717242,Brayan Bello,Boston Red Sox,85,Fenway Park,"9 mph, Out To CF"
Andrew Heaney,Texas Rangers,Roof Closed,2023-07-26,13,5,1,0,3,717239,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Marcus Stroman,Chicago Cubs,Partly Cloudy,2023-07-26,10,7,1,0,2,717240,Lance Lynn,Chicago White Sox,88,Guaranteed Rate Field,"11 mph, Out To LF"
Freddy Tarnok,Oakland Athletics,Cloudy,2023-07-26,3,8,1,0,2,717251,Ryan Walker,San Francisco Giants,61,Oracle Park,"16 mph, Out To CF"
Shohei Ohtani,Los Angeles Angels,Overcast,2023-07-27,6,0,0,0,0,717243,Michael Lorenzen,Detroit Tigers,78,Comerica Park,"5 mph, Out To LF"
Patrick Sandoval,Los Angeles Angels,Clear,2023-07-27,11,4,0,0,0,717247,Matt Manning,Detroit Tigers,84,Comerica Park,"3 mph, In From LF"
Josiah Gray,Washington Nationals,Clear,2023-07-27,1,2,0,0,0,717241,Kodai Senga,New York Mets,90,Citi Field,"6 mph, Out To RF"
Justin Steele,Chicago Cubs,Clear,2023-07-27,10,3,1,3,0,717238,Miles Mikolas,St. Louis Cardinals,99,Busch Stadium,"8 mph, Out To LF"
Tanner Bibee,Cleveland Guardians,Partly Cloudy,2023-07-27,6,3,1,1,0,717233,Dylan Cease,Chicago White Sox,86,Guaranteed Rate Field,"7 mph, In From LF"
Reese Olson,Detroit Tigers,Roof Closed,2023-07-28,5,6,1,0,2,717236,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
Zack Wheeler,Philadelphia Phillies,Cloudy,2023-07-28,2,1,0,0,0,717234,Mitch Keller,Pittsburgh Pirates,90,PNC Park,"7 mph, Out To CF"
Gerrit Cole,New York Yankees,Overcast,2023-07-28,0,1,0,0,0,717237,Grayson Rodriguez,Baltimore Orioles,84,Oriole Park at Camden Yards,"5 mph, Varies"
Lucas Giolito,Los Angeles Angels,Cloudy,2023-07-28,1,4,1,1,0,717235,Kevin Gausman,Toronto Blue Jays,82,Rogers Centre,"11 mph, Out To CF"
MacKenzie Gore,Washington Nationals,Partly Cloudy,2023-07-28,1,5,0,0,0,717230,Max Scherzer,New York Mets,87,Citi Field,"7 mph, Out To LF"
Xzavion Curry,Cleveland Guardians,Cloudy,2023-07-28,0,3,1,0,1,717228,Touki Toussaint,Chicago White Sox,86,Guaranteed Rate Field,"8 mph, In From LF"
Adrian Houser,Milwaukee Brewers,Partly Cloudy,2023-07-28,7,10,0,0,0,717231,Yonny Chirinos,Atlanta Braves,80,Truist Park,"4 mph, L To R"
Shane McClanahan,Tampa Bay Rays,Roof Closed,2023-07-28,4,3,1,3,1,717229,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Sonny Gray,Minnesota Twins,Clear,2023-07-28,5,8,0,0,0,717232,Brady Singer,Kansas City Royals,97,Kauffman Stadium,"11 mph, R To L"
Hayden Wesneski,Chicago Cubs,Clear,2023-07-28,3,2,1,0,1,717226,Jordan Montgomery,St. Louis Cardinals,96,Busch Stadium,"11 mph, Out To RF"
JP Sears,Oakland Athletics,Partly Cloudy,2023-07-28,8,5,1,1,0,717227,Kyle Freeland,Colorado Rockies,83,Coors Field,"6 mph, In From LF"
Logan Gilbert,Seattle Mariners,Roof Closed,2023-07-28,5,2,1,4,0,717223,Tommy Henry,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Dane Dunning,Texas Rangers,Clear,2023-07-28,1,7,1,0,1,717224,Joe Musgrove,San Diego Padres,73,Petco Park,"5 mph, L To R"
Brandon Williamson,Cincinnati Reds,Clear,2023-07-28,6,5,1,3,1,717225,Bobby Miller,Los Angeles Dodgers,79,Dodger Stadium,"7 mph, L To R"
Kutter Crawford,Boston Red Sox,Clear,2023-07-28,3,2,0,0,0,717220,Logan Webb,San Francisco Giants,62,Oracle Park,"16 mph, Out To CF"
Reid Detmers,Los Angeles Angels,Roof Closed,2023-07-29,1,6,0,0,0,717222,Alek Manoah,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Beau Brieske,Detroit Tigers,Roof Closed,2023-07-29,5,0,0,0,0,717218,Johnny Cueto,Miami Marlins,72,loanDepot park,"0 mph, None"
Aaron Nola,Philadelphia Phillies,Cloudy,2023-07-29,6,7,0,0,0,717216,Quinn Priester,Pittsburgh Pirates,79,PNC Park,"10 mph, Out To LF"
Patrick Corbin,Washington Nationals,Partly Cloudy,2023-07-29,11,6,1,4,0,717215,Carlos Carrasco,New York Mets,79,Citi Field,"8 mph, Out To RF"
Bailey Ober,Minnesota Twins,Cloudy,2023-07-29,7,10,1,0,1,717207,Jordan Lyles,Kansas City Royals,85,Kauffman Stadium,"7 mph, L To R"
Logan Allen,Cleveland Guardians,Clear,2023-07-29,2,7,1,0,1,717217,Mike Clevinger,Chicago White Sox,77,Guaranteed Rate Field,"10 mph, L To R"
James Paxton,Boston Red Sox,Sunny,2023-07-29,2,3,1,0,1,717221,Ryan Walker,San Francisco Giants,65,Oracle Park,"17 mph, Varies"
Jameson Taillon,Chicago Cubs,Rain,2023-07-29,5,1,1,0,1,717213,Adam Wainwright,St. Louis Cardinals,78,Busch Stadium,"12 mph, Out To RF"
Taj Bradley,Tampa Bay Rays,Roof Closed,2023-07-29,4,17,0,0,0,717214,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Clarke Schmidt,New York Yankees,Partly Cloudy,2023-07-29,8,3,1,1,0,717219,Tyler Wells,Baltimore Orioles,82,Oriole Park at Camden Yards,"9 mph, Out To LF"
Julio Teheran,Milwaukee Brewers,Partly Cloudy,2023-07-29,5,11,1,0,6,717211,Bryce Elder,Atlanta Braves,89,Truist Park,"4 mph, Out To LF"
Paul Blackburn,Oakland Athletics,Cloudy,2023-07-29,11,3,1,1,0,717212,Chris Flexen,Colorado Rockies,87,Coors Field,"3 mph, L To R"
Bryan Woo,Seattle Mariners,Roof Closed,2023-07-29,3,4,0,0,0,717210,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Martín Pérez,Texas Rangers,Clear,2023-07-29,0,4,0,0,0,717209,Yu Darvish,San Diego Padres,74,Petco Park,"7 mph, L To R"
Luke Weaver,Cincinnati Reds,Clear,2023-07-29,2,3,1,0,2,717205,Emmet Sheehan,Los Angeles Dodgers,82,Dodger Stadium,"7 mph, Out To CF"
Tyler Anderson,Los Angeles Angels,Sunny,2023-07-30,3,2,0,0,0,717201,José Berríos,Toronto Blue Jays,69,Rogers Centre,"9 mph, Out To RF"
Cristopher Sánchez,Philadelphia Phillies,Cloudy,2023-07-30,4,6,0,0,0,717208,Rich Hill,Pittsburgh Pirates,70,PNC Park,"2 mph, Out To LF"
Colin Rea,Milwaukee Brewers,Partly Cloudy,2023-07-30,6,8,1,1,2,717206,AJ Smith-Shawver,Atlanta Braves,87,Truist Park,"7 mph, R To L"
Trevor Williams,Washington Nationals,Sunny,2023-07-30,2,5,1,1,1,717203,Justin Verlander,New York Mets,77,Citi Field,"9 mph, L To R"
Tarik Skubal,Detroit Tigers,Roof Closed,2023-07-30,6,8,0,0,0,717202,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Zack Littell,Tampa Bay Rays,Roof Closed,2023-07-30,8,2,1,4,0,717196,Brandon Bielak,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kenta Maeda,Minnesota Twins,Sunny,2023-07-30,1,2,0,0,0,717198,Ryan Yarbrough,Kansas City Royals,87,Kauffman Stadium,"5 mph, R To L"
Aaron Civale,Cleveland Guardians,Sunny,2023-07-30,5,0,0,0,0,717204,Michael Kopech,Chicago White Sox,79,Guaranteed Rate Field,"5 mph, Out To RF"
Kyle Hendricks,Chicago Cubs,Partly Cloudy,2023-07-30,0,3,1,0,1,717195,Steven Matz,St. Louis Cardinals,86,Busch Stadium,"4 mph, In From LF"
Luis Medina,Oakland Athletics,Partly Cloudy,2023-07-30,0,2,0,0,0,717199,Ty Blach,Colorado Rockies,93,Coors Field,"6 mph, In From CF"
Brennan Bernardino,Boston Red Sox,Partly Cloudy,2023-07-30,3,4,0,0,0,717197,Scott Alexander,San Francisco Giants,65,Oracle Park,"9 mph, Varies"
Graham Ashcraft,Cincinnati Reds,Sunny,2023-07-30,9,0,1,3,0,717194,Michael Grove,Los Angeles Dodgers,82,Dodger Stadium,"4 mph, Out To CF"
Luis Castillo,Seattle Mariners,Roof Closed,2023-07-30,4,0,1,2,0,717193,Merrill Kelly,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Cody Bradford,Texas Rangers,Partly Cloudy,2023-07-30,3,5,0,0,0,717191,Blake Snell,San Diego Padres,77,Petco Park,"4 mph, L To R"
Luis Severino,New York Yankees,Clear,2023-07-30,3,9,1,0,7,717200,Dean Kremer,Baltimore Orioles,83,Oriole Park at Camden Yards,"0 mph, Calm"
Taijuan Walker,Philadelphia Phillies,Roof Closed,2023-07-31,4,2,1,0,2,717189,Edward Cabrera,Miami Marlins,72,loanDepot park,"0 mph, None"
Tyler Glasnow,Tampa Bay Rays,Partly Cloudy,2023-07-31,5,1,1,2,0,717185,Jhony Brito,New York Yankees,80,Yankee Stadium,"11 mph, Varies"
Corbin Burnes,Milwaukee Brewers,Clear,2023-07-31,3,5,0,0,0,717192,Jake Irvin,Washington Nationals,84,Nationals Park,"4 mph, In From CF"
Kyle Gibson,Baltimore Orioles,Clear,2023-07-31,4,2,1,2,0,717186,Chris Bassitt,Toronto Blue Jays,76,Rogers Centre,"9 mph, In From LF"
Chase Silseth,Los Angeles Angels,Clear,2023-07-31,4,1,1,1,0,717187,Charlie Morton,Atlanta Braves,89,Truist Park,"3 mph, Calm"
Andrew Abbott,Cincinnati Reds,Clear,2023-07-31,6,5,0,0,0,717188,Marcus Stroman,Chicago Cubs,74,Wrigley Field,"3 mph, In From RF"
Noah Syndergaard,Cleveland Guardians,Roof Closed,2023-07-31,3,7,0,0,0,717184,J.P. France,Houston Astros,73,Minute Maid Park,"0 mph, None"
Seth Lugo,San Diego Padres,Rain,2023-07-31,3,4,0,0,0,717179,Austin Gomber,Colorado Rockies,70,Coors Field,"2 mph, R To L"
Nick Pivetta,Boston Red Sox,Clear,2023-07-31,2,6,1,1,0,717181,George Kirby,Seattle Mariners,74,T-Mobile Park,"8 mph, In From LF"
Ryne Nelson,Arizona Diamondbacks,Partly Cloudy,2023-07-31,4,3,0,0,0,717190,Jakob Junis,San Francisco Giants,62,Oracle Park,"16 mph, Out To CF"
Ranger Suárez,Philadelphia Phillies,Roof Closed,2023-08-01,3,1,0,0,0,717182,Sandy Alcantara,Miami Marlins,72,loanDepot park,"0 mph, None"
Matt Manning,Detroit Tigers,Cloudy,2023-08-01,1,4,0,0,0,717178,Johan Oviedo,Pittsburgh Pirates,75,PNC Park,"6 mph, Out To CF"
Zach Eflin,Tampa Bay Rays,Partly Cloudy,2023-08-01,5,2,0,0,0,717175,Carlos Rodón,New York Yankees,78,Yankee Stadium,"8 mph, L To R"
Freddy Peralta,Milwaukee Brewers,Cloudy,2023-08-01,6,4,0,0,0,717183,Josiah Gray,Washington Nationals,79,Nationals Park,"4 mph, R To L"
Kyle Bradish,Baltimore Orioles,Roof Closed,2023-08-01,13,3,1,2,0,717177,Hyun Jin Ryu,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Patrick Sandoval,Los Angeles Angels,Partly Cloudy,2023-08-01,1,5,1,0,1,717176,Spencer Strider,Atlanta Braves,89,Truist Park,"8 mph, Out To CF"
Pablo López,Minnesota Twins,Partly Cloudy,2023-08-01,3,2,0,0,0,717174,Miles Mikolas,St. Louis Cardinals,84,Busch Stadium,"9 mph, R To L"
Ben Lively,Cincinnati Reds,Partly Cloudy,2023-08-01,9,20,1,0,5,717173,Justin Steele,Chicago Cubs,84,Wrigley Field,"8 mph, Out To LF"
Jesse Scholtens,Chicago White Sox,Roof Closed,2023-08-01,0,2,0,0,0,717168,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Gavin Williams,Cleveland Guardians,Roof Closed,2023-08-01,0,2,0,0,0,717172,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Jose Quintana,New York Mets,Partly Cloudy,2023-08-01,6,7,0,0,0,717170,Zack Greinke,Kansas City Royals,93,Kauffman Stadium,"8 mph, R To L"
Pedro Avila,San Diego Padres,Drizzle,2023-08-01,8,5,1,0,1,717169,Peter Lambert,Colorado Rockies,70,Coors Field,"8 mph, In From LF"
Brayan Bello,Boston Red Sox,Clear,2023-08-01,6,4,1,0,1,717167,Bryce Miller,Seattle Mariners,77,T-Mobile Park,"10 mph, L To R"
Zac Gallen,Arizona Diamondbacks,Overcast,2023-08-01,3,4,0,0,0,717180,Alex Cobb,San Francisco Giants,60,Oracle Park,"16 mph, Out To CF"
Ken Waldichuk,Oakland Athletics,Clear,2023-08-01,3,7,0,0,0,717171,Lance Lynn,Los Angeles Dodgers,78,Dodger Stadium,"6 mph, L To R"
Lucas Giolito,Los Angeles Angels,Partly Cloudy,2023-08-02,5,12,0,0,0,717165,Yonny Chirinos,Atlanta Braves,84,Truist Park,"8 mph, L To R"
Eduardo Rodriguez,Detroit Tigers,Partly Cloudy,2023-08-02,6,3,1,1,1,717166,Osvaldo Bido,Pittsburgh Pirates,73,PNC Park,"3 mph, In From RF"
Wade Miley,Milwaukee Brewers,Partly Cloudy,2023-08-02,2,3,0,0,0,717162,MacKenzie Gore,Washington Nationals,81,Nationals Park,"2 mph, In From RF"
Tanner Bibee,Cleveland Guardians,Roof Closed,2023-08-02,2,3,0,0,0,717163,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Nick Martinez,San Diego Padres,Partly Cloudy,2023-08-02,11,1,1,1,0,717158,Kyle Freeland,Colorado Rockies,84,Coors Field,"1 mph, R To L"
Kutter Crawford,Boston Red Sox,Sunny,2023-08-02,3,6,0,0,0,717161,Logan Gilbert,Seattle Mariners,77,T-Mobile Park,"5 mph, In From LF"
Zack Wheeler,Philadelphia Phillies,Roof Closed,2023-08-02,8,9,0,0,0,717159,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
Shane McClanahan,Tampa Bay Rays,Partly Cloudy,2023-08-02,2,7,1,2,0,717160,Gerrit Cole,New York Yankees,78,Yankee Stadium,"6 mph, R To L"
Grayson Rodriguez,Baltimore Orioles,Cloudy,2023-08-02,1,4,0,0,0,717157,Yusei Kikuchi,Toronto Blue Jays,74,Rogers Centre,"9 mph, Out To RF"
Joe Ryan,Minnesota Twins,Overcast,2023-08-02,3,7,0,0,0,717155,Dakota Hudson,St. Louis Cardinals,81,Busch Stadium,"8 mph, R To L"
Brandon Williamson,Cincinnati Reds,Partly Cloudy,2023-08-02,6,16,1,2,0,717153,Drew Smyly,Chicago Cubs,81,Wrigley Field,"8 mph, R To L"
Dylan Cease,Chicago White Sox,Roof Closed,2023-08-02,1,11,1,0,2,717152,Dane Dunning,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kodai Senga,New York Mets,Cloudy,2023-08-02,0,4,1,0,2,717156,Cole Ragans,Kansas City Royals,83,Kauffman Stadium,"9 mph, In From RF"
Slade Cecconi,Arizona Diamondbacks,Partly Cloudy,2023-08-02,2,4,1,2,0,717164,Logan Webb,San Francisco Giants,61,Oracle Park,"17 mph, Out To CF"
Hogan Harris,Oakland Athletics,Clear,2023-08-02,1,10,1,0,3,717154,Tony Gonsolin,Los Angeles Dodgers,78,Dodger Stadium,"2 mph, Calm"
Michael Lorenzen,Philadelphia Phillies,Roof Closed,2023-08-03,4,2,0,0,0,717147,Johnny Cueto,Miami Marlins,72,loanDepot park,"0 mph, None"
Touki Toussaint,Chicago White Sox,Roof Closed,2023-08-03,3,5,1,3,0,717149,Max Scherzer,Texas Rangers,74,Globe Life Field,"0 mph, None"
Carlos Carrasco,New York Mets,Cloudy,2023-08-03,2,9,1,0,1,717148,Brady Singer,Kansas City Royals,81,Kauffman Stadium,"3 mph, R To L"
Jack Flaherty,Baltimore Orioles,Sunny,2023-08-03,6,1,0,0,0,717150,Kevin Gausman,Toronto Blue Jays,82,Rogers Centre,"12 mph, Out To CF"
Brandon Pfaadt,Arizona Diamondbacks,Overcast,2023-08-03,0,1,0,0,0,717151,Scott Alexander,San Francisco Giants,62,Oracle Park,"15 mph, Out To CF"
Cristian Javier,Houston Astros,Clear,2023-08-03,3,4,1,0,3,717142,Clarke Schmidt,New York Yankees,74,Yankee Stadium,"13 mph, Out To LF"
Mitch Keller,Pittsburgh Pirates,Clear,2023-08-03,1,14,1,1,2,717143,Adrian Houser,Milwaukee Brewers,88,American Family Field,"5 mph, R To L"
Sonny Gray,Minnesota Twins,Cloudy,2023-08-03,5,3,0,0,0,717145,Matthew Liberatore,St. Louis Cardinals,83,Busch Stadium,"5 mph, In From RF"
Luke Weaver,Cincinnati Reds,Partly Cloudy,2023-08-03,3,5,1,1,1,717146,Jameson Taillon,Chicago Cubs,83,Wrigley Field,"7 mph, In From CF"
Bryan Woo,Seattle Mariners,Clear,2023-08-03,5,3,0,0,0,717144,Shohei Ohtani,Los Angeles Angels,79,Angel Stadium,"9 mph, R To L"
JP Sears,Oakland Athletics,Clear,2023-08-03,2,8,0,0,0,717137,Julio Urías,Los Angeles Dodgers,75,Dodger Stadium,"7 mph, L To R"
Max Fried,Atlanta Braves,Partly Cloudy,2023-08-04,8,0,0,0,0,717141,Kyle Hendricks,Chicago Cubs,82,Wrigley Field,"12 mph, In From CF"
Patrick Corbin,Washington Nationals,Clear,2023-08-04,6,3,1,0,2,717139,Graham Ashcraft,Cincinnati Reds,89,Great American Ball Park,"6 mph, Out To RF"
Zack Littell,Tampa Bay Rays,Partly Cloudy,2023-08-04,8,0,1,2,0,717135,Reese Olson,Detroit Tigers,81,Comerica Park,"8 mph, Out To CF"
David Peterson,New York Mets,Cloudy,2023-08-04,3,10,0,0,0,717134,Dean Kremer,Baltimore Orioles,80,Oriole Park at Camden Yards,"6 mph, Out To LF"
Jordan Lyles,Kansas City Royals,Cloudy,2023-08-04,7,5,1,0,2,717140,Aaron Nola,Philadelphia Phillies,76,Citizens Bank Park,"7 mph, Out To CF"
Hunter Brown,Houston Astros,Cloudy,2023-08-04,7,3,1,3,0,717138,Luis Severino,New York Yankees,74,Yankee Stadium,"10 mph, R To L"
Alek Manoah,Toronto Blue Jays,Overcast,2023-08-04,7,3,1,2,0,717136,James Paxton,Boston Red Sox,77,Fenway Park,"3 mph, Out To CF"
Mike Clevinger,Chicago White Sox,Clear,2023-08-04,2,4,1,0,1,717132,Logan Allen,Cleveland Guardians,78,Progressive Field,"3 mph, In From LF"
Jesús Luzardo,Miami Marlins,Roof Closed,2023-08-04,2,6,1,1,1,717133,Jordan Montgomery,Texas Rangers,74,Globe Life Field,"0 mph, None"
Merrill Kelly,Arizona Diamondbacks,Overcast,2023-08-04,2,3,0,0,0,717128,Bailey Ober,Minnesota Twins,83,Target Field,"6 mph, In From CF"
Quinn Priester,Pittsburgh Pirates,Partly Cloudy,2023-08-04,8,4,1,3,2,717131,Colin Rea,Milwaukee Brewers,75,American Family Field,"10 mph, L To R"
Chris Flexen,Colorado Rockies,Cloudy,2023-08-04,9,4,1,3,0,717127,Adam Wainwright,St. Louis Cardinals,83,Busch Stadium,"6 mph, In From RF"
Luis Castillo,Seattle Mariners,Clear,2023-08-04,9,7,1,4,1,717130,Reid Detmers,Los Angeles Angels,82,Angel Stadium,"8 mph, Out To CF"
Bobby Miller,Los Angeles Dodgers,Clear,2023-08-04,10,5,0,0,0,717129,Yu Darvish,San Diego Padres,72,Petco Park,"8 mph, L To R"
Justin Verlander,Houston Astros,Sunny,2023-08-05,1,3,0,0,0,717126,Nestor Cortes,New York Yankees,80,Yankee Stadium,"6 mph, Calm"
Aaron Civale,Tampa Bay Rays,Sunny,2023-08-05,2,4,0,0,0,717122,Tarik Skubal,Detroit Tigers,77,Comerica Park,"6 mph, L To R"
Bryce Elder,Atlanta Braves,Rain,2023-08-05,6,8,1,0,5,717121,Javier Assad,Chicago Cubs,73,Wrigley Field,"11 mph, In From RF"
George Soriano,Miami Marlins,Roof Closed,2023-08-05,8,9,0,0,0,717124,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Joan Adon,Washington Nationals,Cloudy,2023-08-05,7,3,1,1,0,717120,Andrew Abbott,Cincinnati Reds,87,Great American Ball Park,"8 mph, In From CF"
José Berríos,Toronto Blue Jays,Partly Cloudy,2023-08-05,5,4,0,0,0,717125,John Schreiber,Boston Red Sox,80,Fenway Park,"7 mph, R To L"
Alec Marsh,Kansas City Royals,Cloudy,2023-08-05,6,9,1,0,2,717123,Cristopher Sánchez,Philadelphia Phillies,86,Citizens Bank Park,"7 mph, In From LF"
Tylor Megill,New York Mets,Cloudy,2023-08-05,3,7,1,0,2,717114,Kyle Gibson,Baltimore Orioles,85,Oriole Park at Camden Yards,"3 mph, Out To RF"
Ross Stripling,San Francisco Giants,Sunny,2023-08-05,1,2,0,0,0,717117,Paul Blackburn,Oakland Athletics,75,Oakland Coliseum,"14 mph, Varies"
Ryne Nelson,Arizona Diamondbacks,Partly Cloudy,2023-08-05,1,12,0,0,0,717118,Kenta Maeda,Minnesota Twins,84,Target Field,"9 mph, R To L"
Michael Kopech,Chicago White Sox,Cloudy,2023-08-05,7,4,0,0,0,717115,Noah Syndergaard,Cleveland Guardians,77,Progressive Field,"6 mph, In From RF"
Bailey Falter,Pittsburgh Pirates,Partly Cloudy,2023-08-05,2,3,0,0,0,717116,Corbin Burnes,Milwaukee Brewers,75,American Family Field,"5 mph, L To R"
Ty Blach,Colorado Rockies,Partly Cloudy,2023-08-05,2,6,0,0,0,717119,Steven Matz,St. Louis Cardinals,84,Busch Stadium,"11 mph, L To R"
Michael Grove,Los Angeles Dodgers,Clear,2023-08-05,3,8,1,1,0,717112,Blake Snell,San Diego Padres,74,Petco Park,"8 mph, L To R"
George Kirby,Seattle Mariners,Clear,2023-08-05,3,2,0,0,0,717109,Tyler Anderson,Los Angeles Angels,84,Angel Stadium,"8 mph, R To L"
Jesse Scholtens,Chicago White Sox,Partly Cloudy,2023-08-06,5,3,1,2,0,717108,Xzavion Curry,Cleveland Guardians,81,Progressive Field,"3 mph, R To L"
Jose Quintana,New York Mets,Cloudy,2023-08-06,0,2,0,0,0,717107,Kyle Bradish,Baltimore Orioles,88,Oriole Park at Camden Yards,"4 mph, R To L"
Chris Bassitt,Toronto Blue Jays,Sunny,2023-08-06,13,1,0,0,0,717111,Brennan Bernardino,Boston Red Sox,80,Fenway Park,"3 mph, Out To RF"
Zack Greinke,Kansas City Royals,Partly Cloudy,2023-08-06,4,8,1,3,3,717113,Taijuan Walker,Philadelphia Phillies,87,Citizens Bank Park,"6 mph, Out To CF"
José Urquidy,Houston Astros,Partly Cloudy,2023-08-06,9,7,1,0,1,717110,Carlos Rodón,New York Yankees,81,Yankee Stadium,"7 mph, R To L"
Jake Irvin,Washington Nationals,Partly Cloudy,2023-08-06,6,3,1,4,0,717104,Lyon Richardson,Cincinnati Reds,84,Great American Ball Park,"15 mph, Varies"
Erasmo Ramírez,Tampa Bay Rays,Cloudy,2023-08-06,10,6,1,3,0,717103,Matt Manning,Detroit Tigers,74,Comerica Park,"12 mph, L To R"
Zac Gallen,Arizona Diamondbacks,Overcast,2023-08-06,3,5,0,0,0,717106,Dallas Keuchel,Minnesota Twins,74,Target Field,"8 mph, R To L"
Johan Oviedo,Pittsburgh Pirates,Cloudy,2023-08-06,4,1,0,0,0,717105,Brandon Woodruff,Milwaukee Brewers,74,American Family Field,"13 mph, L To R"
Austin Gomber,Colorado Rockies,Partly Cloudy,2023-08-06,1,0,0,0,0,717099,Zack Thompson,St. Louis Cardinals,83,Busch Stadium,"8 mph, Out To LF"
Charlie Morton,Atlanta Braves,Cloudy,2023-08-06,4,6,0,0,0,717098,Justin Steele,Chicago Cubs,68,Wrigley Field,"5 mph, In From LF"
Sandy Alcantara,Miami Marlins,Roof Closed,2023-08-06,0,6,0,0,0,717102,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Bryce Miller,Seattle Mariners,Sunny,2023-08-06,3,2,1,1,1,717101,Chase Silseth,Los Angeles Angels,90,Angel Stadium,"11 mph, Out To CF"
Alex Cobb,San Francisco Giants,Sunny,2023-08-06,6,8,1,1,1,717100,Luis Medina,Oakland Athletics,81,Oakland Coliseum,"8 mph, Out To RF"
Lance Lynn,Los Angeles Dodgers,Sunny,2023-08-06,8,2,1,2,0,717093,Rich Hill,San Diego Padres,74,Petco Park,"8 mph, L To R"
Tony Gonsolin,Los Angeles Dodgers,Sunny,2023-08-07,13,7,0,0,0,717094,Seth Lugo,San Diego Padres,76,Petco Park,"8 mph, L To R"
Pablo López,Minnesota Twins,Overcast,2023-08-07,9,3,1,4,0,717091,Joey Wentz,Detroit Tigers,72,Comerica Park,"13 mph, Out To CF"
Eury Pérez,Miami Marlins,Cloudy,2023-08-07,2,5,1,1,0,717097,Brandon Williamson,Cincinnati Reds,75,Great American Ball Park,"11 mph, R To L"
Spencer Strider,Atlanta Braves,Cloudy,2023-08-07,6,7,0,0,0,717095,Osvaldo Bido,Pittsburgh Pirates,74,PNC Park,"10 mph, R To L"
Cole Ragans,Kansas City Royals,Cloudy,2023-08-07,2,6,0,0,0,717089,Brayan Bello,Boston Red Sox,69,Fenway Park,"3 mph, R To L"
